0 1.5 0.5 
1 16.5 1.5 
2 1.5 1.5 
3 16.5 1.5 
4 1.5 16.5 
5 16.5 1.5 
6 1.5 16.5 
7 16.5 1.5 
8 1.5 16.5 
9 16.5 1.5 
10 16.5 16.5 
11 16.5 1.5 
12 16.5 16.5 
13 16.5 16.5 
14 16.5 16.5 
15 16.5 16.5 
16 16.5 16.5 
17 16.5 16.5 
18 3.5 16.5 
19 16.5 16.5 
20 1.5 16.5 
21 16.5 3.5 
22 3.5 16.5 
23 16.5 1.5 
24 3.5 16.5 
25 16.5 3.5 
26 3.5 16.5 
27 16.5 3.5 
28 3.5 16.5 
29 16.5 3.5 
30 3.5 16.5 
31 16.5 3.5 
32 18.5 16.5 
33 16.5 3.5 
34 18.5 16.5 
35 16.5 18.5 
36 18.5 16.5 
37 16.5 18.5 
38 18.5 16.5 
39 16.5 18.5 
40 3.5 16.5 
41 16.5 18.5 
42 3.5 16.5 
43 16.5 3.5 
44 3.5 16.5 
45 16.5 3.5 
46 18.5 16.5 
47 16.5 3.5 
48 18.5 16.5 
49 15.5 18.5 
50 18.5 16.5 
51 15.5 18.5 
52 16.5 15.5 
53 15.5 18.5 
54 1.5 15.5 
55 16.5 16.5 
56 3.5 15.5 
57 16.5 1.5 
58 3.5 16.5 
59 16.5 3.5 
60 3.5 16.5 
61 16.5 3.5 
62 3.5 16.5 
63 18.5 3.5 
64 1.5 16.5 
65 3.5 3.5 
66 3.5 18.5 
67 18.5 1.5 
68 3.5 3.5 
69 18.5 3.5 
70 18.5 18.5 
71 18.5 3.5 
72 18.5 18.5 
73 18.5 18.5 
74 18.5 18.5 
75 18.5 18.5 
76 18.5 18.5 
77 18.5 18.5 
78 3.5 18.5 
79 18.5 18.5 
80 18.5 18.5 
81 18.5 3.5 
82 18.5 18.5 
83 18.5 18.5 
84 16.5 18.5 
85 18.5 18.5 
86 16.5 18.5 
87 18.5 16.5 
88 16.5 18.5 
89 18.5 16.5 
90 16.5 18.5 
91 18.5 16.5 
92 16.5 18.5 
93 18.5 16.5 
94 18.5 18.5 
95 16.5 16.5 
96 18.5 18.5 
97 16.5 18.5 
98 16.5 16.5 
99 16.5 18.5 
100 16.5 16.5 
101 16.5 16.5 
102 18.5 16.5 
103 16.5 16.5 
104 18.5 16.5 
105 16.5 18.5 
106 16.5 16.5 
107 16.5 18.5 
108 18.5 16.5 
109 16.5 16.5 
110 18.5 16.5 
111 16.5 18.5 
112 18.5 16.5 
113 16.5 18.5 
114 16.5 16.5 
115 1.5 18.5 
116 16.5 16.5 
117 3.5 16.5 
118 18.5 1.5 
119 3.5 16.5 
120 18.5 3.5 
121 3.5 18.5 
122 18.5 3.5 
123 3.5 18.5 
124 18.5 3.5 
125 3.5 18.5 
126 18.5 3.5 
127 3.5 18.5 
128 18.5 3.5 
129 3.5 18.5 
130 18.5 3.5 
131 3.5 18.5 
132 16.5 3.5 
133 3.5 18.5 
134 16.5 3.5 
135 3.5 16.5 
136 16.5 3.5 
137 3.5 16.5 
138 16.5 3.5 
139 3.5 16.5 
140 15.5 3.5 
141 3.5 16.5 
142 15.5 3.5 
143 3.5 15.5 
144 16.5 3.5 
145 3.5 15.5 
146 16.5 3.5 
147 3.5 16.5 
148 16.5 3.5 
149 3.5 16.5 
150 18.5 3.5 
151 3.5 16.5 
152 18.5 3.5 
153 1.5 18.5 
154 18.5 3.5 
155 1.5 18.5 
156 18.5 1.5 
157 1.5 18.5 
158 18.5 1.5 
159 1.5 18.5 
160 18.5 1.5 
161 15.5 18.5 
162 18.5 1.5 
163 15.5 18.5 
164 18.5 15.5 
165 16.5 18.5 
166 18.5 15.5 
167 18.5 18.5 
168 16.5 16.5 
169 3.5 18.5 
170 16.5 18.5 
171 3.5 16.5 
172 16.5 3.5 
173 1.5 16.5 
174 16.5 3.5 
175 16.5 16.5 
176 16.5 1.5 
177 16.5 16.5 
178 16.5 16.5 
179 16.5 16.5 
180 16.5 16.5 
181 18.5 16.5 
182 16.5 16.5 
183 3.5 16.5 
184 16.5 18.5 
185 3.5 16.5 
186 16.5 3.5 
187 3.5 16.5 
188 18.5 3.5 
189 3.5 16.5 
190 3.5 3.5 
191 3.5 18.5 
192 18.5 3.5 
193 3.5 3.5 
194 18.5 3.5 
195 3.5 18.5 
196 18.5 3.5 
197 1.5 18.5 
198 18.5 3.5 
199 1.5 18.5 
200 18.5 1.5 
201 3.5 18.5 
202 16.5 1.5 
203 3.5 18.5 
204 18.5 3.5 
205 18.5 16.5 
206 18.5 3.5 
207 18.5 18.5 
208 3.5 18.5 
209 18.5 18.5 
210 3.5 18.5 
211 18.5 3.5 
212 3.5 18.5 
213 18.5 3.5 
214 18.5 18.5 
215 18.5 3.5 
216 18.5 18.5 
217 18.5 18.5 
218 18.5 18.5 
219 18.5 18.5 
220 16.5 18.5 
221 3.5 18.5 
222 3.5 18.5 
223 3.5 16.5 
224 3.5 3.5 
225 1.5 3.5 
226 3.5 3.5 
227 3.5 3.5 
228 1.5 1.5 
229 18.5 3.5 
230 3.5 3.5 
231 16.5 1.5 
232 3.5 18.5 
233 16.5 3.5 
234 3.5 16.5 
235 16.5 3.5 
236 3.5 16.5 
237 16.5 3.5 
238 3.5 16.5 
239 16.5 3.5 
240 1.5 16.5 
241 16.5 3.5 
242 16.5 16.5 
243 16.5 1.5 
244 16.5 16.5 
245 18.5 16.5 
246 16.5 16.5 
247 3.5 16.5 
248 16.5 18.5 
249 3.5 16.5 
250 16.5 3.5 
251 3.5 16.5 
252 18.5 3.5 
253 3.5 16.5 
254 18.5 3.5 
255 3.5 18.5 
256 18.5 3.5 
257 18.5 18.5 
258 18.5 3.5 
259 16.5 18.5 
260 18.5 18.5 
261 16.5 18.5 
262 18.5 16.5 
263 16.5 18.5 
264 16.5 16.5 
265 18.5 18.5 
266 16.5 16.5 
267 18.5 16.5 
268 16.5 18.5 
269 18.5 16.5 
270 1.5 18.5 
271 3.5 16.5 
272 1.5 18.5 
273 18.5 1.5 
274 16.5 3.5 
275 18.5 1.5 
276 16.5 18.5 
277 18.5 16.5 
278 16.5 18.5 
279 18.5 16.5 
280 16.5 18.5 
281 18.5 16.5 
282 16.5 18.5 
283 3.5 16.5 
284 1.5 18.5 
285 1.5 16.5 
286 16.5 3.5 
287 1.5 1.5 
288 16.5 1.5 
289 3.5 16.5 
290 16.5 1.5 
291 3.5 16.5 
292 16.5 3.5 
293 3.5 16.5 
294 16.5 3.5 
295 3.5 16.5 
296 16.5 3.5 
297 18.5 16.5 
298 16.5 3.5 
299 18.5 16.5 
300 16.5 18.5 
301 16.5 16.5 
302 16.5 18.5 
303 16.5 16.5 
304 16.5 16.5 
305 16.5 16.5 
306 16.5 16.5 
307 16.5 16.5 
308 16.5 16.5 
309 16.5 16.5 
310 16.5 16.5 
311 16.5 16.5 
312 16.5 16.5 
313 1.5 16.5 
314 16.5 16.5 
315 16.5 16.5 
316 16.5 1.5 
317 16.5 16.5 
318 18.5 16.5 
319 16.5 16.5 
320 16.5 16.5 
321 16.5 18.5 
322 16.5 16.5 
323 16.5 16.5 
324 18.5 16.5 
325 16.5 16.5 
326 16.5 16.5 
327 16.5 18.5 
328 16.5 16.5 
329 16.5 16.5 
330 16.5 16.5 
331 16.5 16.5 
332 18.5 16.5 
333 16.5 16.5 
334 18.5 16.5 
335 16.5 18.5 
336 18.5 16.5 
337 18.5 18.5 
338 18.5 16.5 
339 3.5 18.5 
340 18.5 18.5 
341 3.5 18.5 
342 16.5 3.5 
343 16.5 18.5 
344 18.5 3.5 
345 18.5 16.5 
346 18.5 16.5 
347 18.5 18.5 
348 18.5 18.5 
349 16.5 18.5 
350 18.5 18.5 
351 1.5 18.5 
352 18.5 16.5 
353 16.5 18.5 
354 18.5 1.5 
355 16.5 18.5 
356 18.5 16.5 
357 15.5 18.5 
358 18.5 16.5 
359 15.5 18.5 
360 18.5 15.5 
361 15.5 18.5 
362 18.5 15.5 
363 16.5 18.5 
364 18.5 15.5 
365 3.5 18.5 
366 18.5 16.5 
367 3.5 18.5 
368 18.5 3.5 
369 18.5 18.5 
370 18.5 3.5 
371 18.5 18.5 
372 16.5 18.5 
373 18.5 18.5 
374 16.5 18.5 
375 16.5 16.5 
376 16.5 18.5 
377 3.5 16.5 
378 16.5 16.5 
379 3.5 16.5 
380 16.5 3.5 
381 3.5 16.5 
382 16.5 3.5 
383 3.5 16.5 
384 16.5 3.5 
385 1.5 16.5 
386 16.5 3.5 
387 1.5 16.5 
388 16.5 1.5 
389 1.5 16.5 
390 16.5 1.5 
391 1.5 16.5 
392 16.5 1.5 
393 1.5 16.5 
394 16.5 1.5 
395 1.5 16.5 
396 18.5 1.5 
397 16.5 16.5 
398 18.5 1.5 
399 16.5 18.5 
400 18.5 16.5 
401 16.5 18.5 
402 18.5 16.5 
403 16.5 18.5 
404 18.5 16.5 
405 16.5 18.5 
406 18.5 16.5 
407 1.5 18.5 
408 18.5 16.5 
409 1.5 18.5 
410 18.5 1.5 
411 1.5 18.5 
412 18.5 1.5 
413 1.5 18.5 
414 18.5 1.5 
415 1.5 18.5 
416 18.5 1.5 
417 1.5 18.5 
418 18.5 1.5 
419 1.5 18.5 
420 18.5 1.5 
421 1.5 18.5 
422 18.5 1.5 
423 1.5 18.5 
424 18.5 1.5 
425 3.5 18.5 
426 18.5 1.5 
427 3.5 18.5 
428 18.5 3.5 
429 3.5 18.5 
430 18.5 3.5 
431 3.5 18.5 
432 18.5 3.5 
433 16.5 18.5 
434 18.5 3.5 
435 18.5 18.5 
436 16.5 16.5 
437 18.5 18.5 
438 16.5 18.5 
439 18.5 16.5 
440 16.5 18.5 
441 18.5 16.5 
442 16.5 18.5 
443 18.5 16.5 
444 18.5 18.5 
445 18.5 16.5 
446 18.5 18.5 
447 18.5 18.5 
448 16.5 18.5 
449 18.5 18.5 
450 16.5 18.5 
451 18.5 16.5 
452 16.5 18.5 
453 18.5 16.5 
454 18.5 18.5 
455 18.5 16.5 
456 18.5 18.5 
457 18.5 18.5 
458 18.5 18.5 
459 18.5 18.5 
460 18.5 18.5 
461 18.5 18.5 
462 18.5 18.5 
463 18.5 18.5 
464 18.5 18.5 
465 18.5 18.5 
466 18.5 18.5 
467 18.5 18.5 
468 18.5 18.5 
469 18.5 18.5 
470 18.5 18.5 
471 18.5 18.5 
472 18.5 18.5 
473 18.5 18.5 
474 18.5 18.5 
475 18.5 18.5 
476 18.5 18.5 
477 18.5 18.5 
478 18.5 18.5 
479 18.5 18.5 
480 18.5 18.5 
481 16.5 18.5 
482 18.5 18.5 
483 16.5 18.5 
484 18.5 18.5 
485 16.5 18.5 
486 18.5 16.5 
487 16.5 18.5 
488 18.5 16.5 
489 18.5 18.5 
490 18.5 16.5 
491 18.5 18.5 
492 18.5 16.5 
493 18.5 18.5 
494 18.5 18.5 
495 18.5 18.5 
496 18.5 18.5 
497 16.5 18.5 
498 18.5 18.5 
499 16.5 18.5 
500 18.5 18.5 
501 16.5 18.5 
502 18.5 16.5 
503 16.5 18.5 
504 16.5 16.5 
505 16.5 18.5 
506 16.5 16.5 
507 16.5 18.5 
508 16.5 16.5 
509 16.5 16.5 
510 16.5 16.5 
511 16.5 16.5 
512 16.5 16.5 
513 16.5 16.5 
514 16.5 16.5 
515 1.5 16.5 
516 16.5 16.5 
517 1.5 16.5 
518 16.5 16.5 
519 16.5 16.5 
520 16.5 1.5 
521 16.5 16.5 
522 16.5 1.5 
523 16.5 16.5 
524 16.5 16.5 
525 16.5 16.5 
526 16.5 16.5 
527 16.5 16.5 
528 18.5 16.5 
529 16.5 16.5 
530 18.5 16.5 
531 16.5 16.5 
532 18.5 16.5 
533 16.5 18.5 
534 18.5 16.5 
535 1.5 18.5 
536 18.5 16.5 
537 1.5 18.5 
538 18.5 16.5 
539 3.5 18.5 
540 18.5 1.5 
541 3.5 18.5 
542 18.5 1.5 
543 3.5 18.5 
544 18.5 3.5 
545 3.5 18.5 
546 18.5 3.5 
547 3.5 18.5 
548 18.5 3.5 
549 3.5 18.5 
550 18.5 3.5 
551 18.5 18.5 
552 18.5 3.5 
553 18.5 18.5 
554 18.5 3.5 
555 18.5 18.5 
556 18.5 18.5 
557 18.5 18.5 
558 16.5 18.5 
559 3.5 18.5 
560 16.5 18.5 
561 3.5 18.5 
562 16.5 18.5 
563 3.5 16.5 
564 16.5 3.5 
565 3.5 16.5 
566 16.5 3.5 
567 3.5 16.5 
568 16.5 3.5 
569 3.5 16.5 
570 18.5 3.5 
571 18.5 16.5 
572 18.5 3.5 
573 18.5 16.5 
574 18.5 3.5 
575 18.5 18.5 
576 18.5 18.5 
577 18.5 18.5 
578 16.5 18.5 
579 18.5 18.5 
580 16.5 18.5 
581 18.5 18.5 
582 16.5 18.5 
583 18.5 16.5 
584 16.5 18.5 
585 18.5 16.5 
586 16.5 18.5 
587 18.5 16.5 
588 16.5 18.5 
589 18.5 16.5 
590 16.5 18.5 
591 18.5 16.5 
592 16.5 18.5 
593 18.5 16.5 
594 16.5 18.5 
595 18.5 16.5 
596 16.5 18.5 
597 18.5 16.5 
598 16.5 18.5 
599 18.5 16.5 
600 16.5 18.5 
601 18.5 16.5 
602 16.5 18.5 
603 3.5 16.5 
604 16.5 18.5 
605 3.5 16.5 
606 16.5 18.5 
607 18.5 16.5 
608 16.5 3.5 
609 18.5 16.5 
610 18.5 3.5 
611 16.5 16.5 
612 18.5 18.5 
613 16.5 16.5 
614 18.5 18.5 
615 16.5 18.5 
616 18.5 16.5 
617 16.5 18.5 
618 16.5 16.5 
619 16.5 18.5 
620 16.5 16.5 
621 16.5 18.5 
622 18.5 16.5 
623 16.5 16.5 
624 18.5 16.5 
625 1.5 16.5 
626 18.5 16.5 
627 16.5 18.5 
628 18.5 16.5 
629 18.5 18.5 
630 18.5 1.5 
631 18.5 18.5 
632 18.5 16.5 
